utc_timestamp,DE_KN_industrial1_grid_import,DE_KN_industrial1_pv_1,DE_KN_industrial1_pv_2,DE_KN_industrial2_pv,DE_KN_industrial3_area_offices,DE_KN_industrial3_area_room_1,DE_KN_industrial3_area_room_2,DE_KN_industrial3_area_room_3,DE_KN_industrial3_area_room_4,DE_KN_industrial3_compressor,DE_KN_industrial3_cooling_aggregate,DE_KN_industrial3_cooling_pumps,DE_KN_industrial3_dishwasher,DE_KN_industrial3_machine_1,DE_KN_industrial3_machine_2,DE_KN_industrial3_machine_3,DE_KN_industrial3_machine_4,DE_KN_industrial3_machine_5,DE_KN_industrial3_pv_facade,DE_KN_industrial3_pv_roof,DE_KN_industrial3_refrigerator,DE_KN_industrial3_ventilation,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_grid_import,DE_KN_residential1_heat_pump,DE_KN_residential1_pv,DE_KN_residential1_washing_machine,DE_KN_residential2_circulation_pump,DE_KN_residential2_dishwasher,DE_KN_residential2_grid_import,DE_KN_residential2_washing_machine,DE_KN_residential3_circulation_pump,DE_KN_residential3_dishwasher,DE_KN_residential3_freezer,DE_KN_residential3_refrigerator,DE_KN_residential3_washing_machine,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine,DE_KN_residential5_dishwasher,DE_KN_residential5_grid_import,DE_KN_residential5_refrigerator,DE_KN_residential5_washing_machine,DE_KN_residential6_circulation_pump,DE_KN_residential6_dishwasher,DE_KN_residential6_freezer,DE_KN_residential6_grid_import,DE_KN_residential6_pv,DE_KN_residential6_washing_machine
2016-07-05T00:00:00Z,98405.904,2700.182,2343.674,11001.038,7544.4,2840.374,13082.617,2562.143,17232.95,22431.942,18576.991,77226.787,387.198,17127.346,60377.634,90095.083,198.962,2630.968,3309.165,7808.368,204.306,87731.577,183.564,226.156,5549.527,5322.247,11370.077,195.961,467.443,278.798,2785.483,151.554,815.879,754.357,300.239,278.777,941.292,76.193,743.894,118.319,5173.41,3178.269,2203.601,6881.453,106.433,84.954,170.588,1911.794,234.528,143.873,278.495,39.035,95.365,3330.744,5058.29,30.445
2016-07-06T00:00:00Z,98949.021,2730.153,2370.454,11109.436,7579.115,2857.064,13147.947,2604.258,17418.997,22541.973,19028.241,77586.318,388.302,17233.377,60621.509,90413.333,198.962,2639.039,3329.544,7888.895,205.303,87964.015,184.447,227.034,5559.697,5323.808,11425.995,195.962,467.692,278.803,2790.033,151.555,816.56,755.512,301,279.472,944.438,76.468,743.908,118.88,5228.85,3180.695,2203.601,6942.633,106.997,86.269,171.315,1917.824,235.941,144.97,279.203,39.133,95.389,3331.014,5109.501,30.446
2016-07-07T00:00:00Z,99502.051,2759.792,2397.363,11215.674,7615.709,2877.023,13195.666,2627.168,17617.302,22663.723,19483.803,77944.131,390.82,17430.502,60870.009,90720.021,198.962,2658.564,3353.264,7965.257,206.322,88192.515,184.448,227.911,5570.119,5325.438,11475.276,195.963,468.035,280.06,2795.848,151.556,817.263,756.688,301.917,280.243,944.714,76.482,748.551,119.449,5279.891,3182.937,2203.601,7002.572,107.463,86.277,172.082,1922.911,237.403,144.97,279.977,39.383,95.413,3331.314,5159.72,30.506
2016-07-08T00:00:00Z,99852.051,2791.612,2427.124,11332.834,7653.274,2884.654,13229.506,2637.498,17620.396,22729.551,19991.272,78316.1,393.923,17435.627,61113.853,91025.396,198.962,2666.681,3370.053,8019.976,207.366,88400.202,184.449,228.787,5578.827,5327.298,11536.077,195.964,468.291,281.071,2801.453,152.287,817.849,759.073,302.701,280.963,953.52,76.76,749.875,119.981,5339.772,3185.415,2203.601,7067.992,107.999,86.279,172.903,1928.424,238.699,145.193,280.82,39.599,95.439,3331.554,5214.161,30.833
2016-07-09T00:00:00Z,100064.801,2819.372,2451.754,11428.045,7684.484,2888.844,13284.849,2652.948,17732.88,22858.692,20548.631,78694.037,394.979,17647.69,61352.353,91316.333,198.962,2674.967,3395.104,8093.032,208.33,88629.202,185.388,229.669,5592.887,5328.747,11588.366,196.933,468.685,281.768,2807.368,152.288,818.527,760.243,303.484,281.678,957.054,77.025,750.681,120.505,5388.191,3188.06,2203.601,7121.014,108.563,86.281,172.905,1933.351,240.017,146.542,281.521,39.781,95.464,3331.929,5258.152,30.834
2016-07-10T00:00:00Z,100333.801,2846.322,2475.883,11524.167,7703.385,2892.989,13315.516,2653.313,17732.911,22907.817,21251.709,79099.287,394.981,17654.44,61587.04,91606.708,198.962,2683.353,3415.003,8163.216,209.239,88835.327,186.341,230.581,5604.934,5329.517,11633.577,196.934,469.027,281.773,2813.388,153.692,819.364,762.448,304.27,282.381,957.628,77.042,756.605,121.187,5432.022,3190.157,2203.601,7177.383,109.182,86.291,173.663,1938.254,242.015,146.542,282.243,39.902,95.491,3332.154,5304.011,30.835
2016-07-11T00:00:00Z,100834.676,2876.082,2503.164,11634.256,7722.479,2897.138,13345.996,2653.663,17732.958,22957.364,21804.241,79469.162,394.983,17661.159,61808.728,91848.083,198.962,2691.72,3437.202,8248.145,210.134,89046.452,187.22,231.543,5620.34,5330.087,11691.714,197.399,469.355,283.025,2821.548,154.387,820.058,763.558,305.064,283.177,960.605,77.046,757.748,121.749,5487.051,3193.005,2203.601,7238.453,109.807,86.293,174.366,1944.234,243.739,146.542,282.992,40.001,95.516,3332.354,5354.931,30.836
2016-07-12T00:00:00Z,101411.684,2892.072,2517.613,11691.717,7757.689,2905.234,13405.844,2679.212,17736.364,23026.442,22543.131,79879.475,397.923,17667.877,62025.228,92116.771,217.241,2700.103,3450.315,8296.72,211.221,89292.952,188.109,232.578,5636.077,5330.388,11723.577,198.389,469.619,284.184,2827.463,154.388,820.91,764.945,305.86,284.02,960.759,77.309,757.754,122.307,5513.461,3195.521,2203.601,7269.463,110.381,87.313,175.067,1951.134,245.341,147.192,283.366,40.035,95.543,3333.129,5377.63,30.953
2016-07-13T00:00:00Z,101954.801,2898.432,2522.024,11714.924,7795.929,2925.134,13460.336,2701.982,17749.88,23097.848,22889.459,80218.318,399.93,17674.659,62279.353,92413.583,224.071,2708.5,3455.104,8315.806,212.265,89519.827,188.11,233.531,5649.41,5332.237,11734.944,199.368,469.902,285.357,2831.898,154.39,821.413,766.36,306.654,284.676,961.102,77.327,763.351,122.847,5519.022,3200.887,2203.601,7281.963,110.899,87.96,175.82,1959.644,246.654,147.896,284.029,40.042,95.569,3338.884,5386.271,30.954
2016-07-14T00:00:00Z,103397.672,2907.633,2529.053,11747.116,7836.994,2937.283,13509.715,2710.873,17832.739,23212.707,23042.803,80528.287,402.138,17880.159,62545.915,92711.083,224.071,2716.935,3461.975,8342.993,213.212,89745.327,188.111,234.478,5663.72,5339.458,11751.347,200.582,470.227,286.613,2837.758,155.014,822.036,767.591,307.578,285.432,963.657,77.649,763.352,123.372,5533.4,3203.978,2203.601,7300.184,111.388,87.961,176.651,1966.711,247.864,149.055,284.716,40.174,95.593,3342.304,5398.691,30.955
2016-07-15T00:00:00Z,105162.547,2920.822,2540.064,11795.706,7877.314,2965.089,13563.625,2717.842,17883.146,23350.223,23102.178,80827.35,405.289,18019.784,62807.665,93007.833,224.071,2746.75,3474.374,8379.763,214.142,90000.765,189.028,235.373,5676.017,5348.218,11778.905,201.294,470.581,287.625,2843.458,155.745,822.732,768.744,308.345,286.026,963.821,77.65,763.356,123.885,5557.451,3206.816,2203.601,7327.592,111.836,88.484,176.653,1971.904,248.836,149.308,285.542,40.347,95.619,3343.664,5420.152,30.956
2016-07-16T00:00:00Z,106850.852,2935.762,2553.013,11848.397,7907.414,2969.334,13620.715,2725.052,17883.161,23454.27,23106.616,81112.787,407.356,18125.44,63064.384,93298.146,224.071,2754.916,3488.514,8423.142,215.086,90263.39,189.028,236.264,5692.145,5359.667,11807.897,201.868,471.365,287.633,2849.548,155.751,823.481,768.807,309.128,286.57,964.737,78.008,763.359,124.386,5583.461,3209.277,2203.601,7357.313,112.286,88.485,177.485,1976.834,249.891,149.308,286.336,40.554,95.644,3344.574,5441.851,30.957
2016-07-17T00:00:00Z,107802.352,2967.693,2581.684,11962.667,7926.824,2973.594,13652.266,2725.482,17883.193,23503.301,23318.631,81434.037,407.359,18132.221,63298.915,93588.333,224.071,2763.045,3514.253,8510.227,215.939,90495.702,189.029,237.166,5702.866,5365.767,11868.464,201.869,472.01,288.68,2856.033,156.461,824.114,771.012,309.896,287.222,967.177,78.037,772.466,124.893,5637.41,3210.972,2203.601,7423.563,112.725,88.5,178.363,1982.034,250.796,149.892,287.509,40.785,95.67,3344.954,5496.81,31.34
2016-07-18T00:00:00Z,109400.453,2997.862,2609.414,12076.584,7946.254,2977.799,13683.766,2725.853,17883.239,23552.426,23691.272,81779.537,407.361,18138.987,63533.853,93878.708,224.071,2771.166,3537.932,8597.536,216.771,90727.827,189.965,238.216,5719.359,5371.067,11927.964,202.73,472.468,288.685,2860.948,156.463,824.686,772.181,310.673,287.859,968.613,78.062,780.947,125.402,5689.041,3213.107,2203.601,7487.313,113.192,88.513,178.366,1987.011,251.782,150.712,288.501,40.995,95.693,3345.164,5549.741,31.503
2016-07-19T00:00:00Z,111479.648,3027.042,2636.093,12185.995,7981.394,3000.283,13743.855,2746.552,17891.599,23627.395,24216.256,82155.443,408.425,18144.877,63790.853,94182.458,224.071,2779.24,3561.522,8682.317,217.827,90988.327,189.966,239.181,5732.077,5374.225,11986.065,202.789,472.748,288.691,2865.258,156.464,825.365,773.377,311.429,288.588,969.004,78.336,780.959,125.937,5745.43,3216.126,2203.601,7548.412,113.745,88.514,179.192,1993.604,253.108,152.033,289.319,41.201,95.696,3345.454,5600.89,31.625
2016-07-20T00:00:00Z,113526.687,3056.362,2663.064,12297.725,8017.545,3016.194,13807.314,2778.392,17894.724,23697.536,24780.772,82537.912,411.356,18149.909,64037.447,94481.208,224.071,2787.275,3584.885,8767.493,218.986,91227.077,189.967,240.094,5742.847,5377.118,12043.995,202.796,473.032,290.105,2871.053,156.465,826.011,775.799,312.206,289.253,970.02,78.336,780.969,126.459,5802.772,3218.326,2203.601,7610.633,114.27,88.866,179.908,1998.791,254.549,152.033,290.086,41.419,95.72,3345.674,5653.072,31.766
2016-07-21T00:00:00Z,115586.453,3085.202,2689.504,12407.795,8054.144,3038.239,13865.695,2804.183,17994.177,23817.411,25463.912,82944.943,414.272,18342.346,64322.665,94792.833,224.071,2795.281,3608.342,8851.786,220.226,91467.077,190.454,241.019,5760.38,5378.788,12101.874,205.383,473.415,290.11,2875.908,157.214,826.681,775.861,313.209,289.992,973.496,78.344,783.853,127.012,5857.18,3220.606,2203.601,7672.264,114.803,88.871,180.65,2004.671,256.256,152.64,290.919,41.625,95.746,3345.894,5704.661,32.188
2016-07-22T00:00:00Z,117716.187,3106.673,2708.444,12484.834,8093.199,3052.304,13922.883,2818.342,18073.114,23890.504,26206.991,83362.6,416.197,18349.112,64571.072,95094.083,224.071,2803.256,3628.874,8910.227,221.355,91699.327,190.455,241.896,5775.917,5380.987,12140.726,205.898,473.678,291.101,2880.488,157.215,827.53,777.09,314.038,290.642,974.122,78.614,783.862,127.564,5897.01,3223.126,2203.601,7715.983,115.354,88.871,181.362,2010.454,257.896,152.64,291.497,41.875,95.771,3346.184,5739.81,32.314
2016-07-23T00:00:00Z,119676.898,3121.202,2721.073,12536.245,8125.014,3064.364,13984.926,2832.333,18237.239,23995.051,26925.537,83775.225,418.178,18466.674,64812.322,95389.583,224.071,2811.24,3641.272,8951.345,222.416,91934.265,190.456,242.805,5785.82,5383.448,12168.827,206.457,473.977,291.106,2885.478,157.216,828.403,777.152,314.814,291.205,975.169,78.614,783.873,128.107,5922.9,3225.946,2203.601,7745.524,115.896,88.871,181.683,2018.094,259.701,152.64,292.058,42.026,95.793,3346.454,5761.54,32.315
2016-07-24T00:00:00Z,120876.703,3139.502,2737.754,12601.717,8144.174,3068.393,14019.949,2832.692,18237.239,24043.582,27578.116,84172.225,418.18,18473.44,65043.79,95680.583,224.071,2819.211,3658.475,9006.149,223.346,92134.202,191.366,243.703,5804.039,5386.378,12208.937,206.596,474.273,293.027,2895.668,159,829.252,778.301,315.639,291.843,975.171,78.899,790.733,128.679,5947.871,3229.556,2203.601,7783.373,116.446,90.029,182.93,2026.509,261.283,153.436,292.529,42.233,95.814,3346.744,5789.181,32.316
2016-07-25T00:00:00Z,122615.172,3166.292,2761.093,12704.268,8163.184,3072.418,14055.394,2833.043,18237.239,24093.317,28107.147,84547.725,418.183,18480.19,65275.665,95971.833,224.071,2827.217,3682.385,9078.712,224.246,92339.827,191.367,244.629,5817.677,5387.897,12260.437,206.864,474.596,293.035,2904.583,159.001,829.871,779.635,316.399,292.656,976.768,78.899,790.75,129.212,5998,3232.107,2203.601,7838.053,116.976,90.029,182.933,2031.811,262.583,154.294,293.337,42.429,95.863,3346.984,5837.431,32.384
2016-07-26T00:00:00Z,124789.805,3189.322,2781.604,12790.116,8202.579,3090.174,14130.996,2860.603,18250.833,24224.801,28837.069,84961.412,421.122,18671.159,65503.665,96277.646,224.071,2835.205,3705.694,9143.313,225.346,92568.015,192.382,245.523,5829.51,5390.628,12303.276,206.866,474.876,294.032,2909.428,159.002,830.619,780.797,317.208,293.418,978.284,78.932,801.86,129.757,6028.111,3235.483,2203.601,7883.752,117.575,90.048,183.427,2037.511,264.005,154.804,294.032,42.556,95.941,3347.254,5875.741,32.385
2016-07-27T00:00:00Z,126802.875,3216.262,2805.934,12883.674,8238.559,3102.774,14176.67,2888.862,18419.193,24359.192,29566.553,85377.756,423.981,18950.065,65677.478,96588.521,224.071,2843.205,3731.085,9219.384,226.485,92819.64,192.383,246.425,5839.779,5392.888,12355.737,206.867,475.138,294.037,2913.528,159.003,831.316,783.217,317.971,294.269,981.769,79.204,803.766,130.335,6069.861,3238.737,2203.601,7932.104,118.131,90.747,183.43,2043.774,265.405,155.331,294.694,42.772,96.018,3347.954,5913.88,32.387
2016-07-28T00:00:00Z,128742.648,3237.842,2824.993,12965.975,8272.984,3117.483,14240.043,2904.273,18659.318,24518.489,30166.819,85769.475,426.083,19288.721,65898.509,96915.458,224.071,2888.89,3748.874,9278.052,227.577,93088.452,192.384,247.397,5853.56,5396.645,12393.476,208.345,475.41,294.042,2917.168,159.004,832.105,784.369,318.778,295.025,982.702,79.208,805.046,130.88,6111.191,3241.866,2203.601,7978.153,118.733,90.749,183.502,2048.784,267.127,155.889,295.286,42.999,96.078,3348.294,5952.421,32.889
2016-07-29T00:00:00Z,130955.094,3265.012,2847.113,13069.557,8304.894,3129.999,14289.709,2909.223,18704.88,24581.739,30701.912,86145.131,428.079,19295.471,66139.447,97287.583,224.071,2897.33,3773.565,9352.673,228.638,93319.077,193.284,248.346,5865.269,5400.188,12442.116,208.356,475.678,294.048,2921.458,159.005,832.765,786.752,319.56,295.836,983.658,79.497,813.046,131.442,6155.391,3247.356,2203.601,8033.533,119.397,90.762,183.505,2052.314,268.579,155.889,296.068,43.17,96.193,3348.634,6002.14,32.89
2016-07-30T00:00:00Z,133193.125,3299.412,2872.734,13170.737,8334.664,3139.433,14343.496,2918.833,18778.646,24691.286,31419.35,86557.662,430.051,19494.877,66387.572,97692.958,224.071,2905.756,3797.155,9426.895,229.645,93553.827,193.285,249.279,5876.577,5403.427,12496.374,208.357,475.981,295.217,2928.303,159.697,833.4,787.848,320.347,296.689,984.759,79.78,813.218,132.001,6208.811,3250.416,2203.601,8093.072,120.017,90.763,183.508,2059.014,270.172,157.912,296.867,43.436,96.343,3348.924,6052.62,32.949
2016-07-31T00:00:00Z,134346.242,3329.852,2894.993,13261.948,8353.084,3143.683,14374.945,2919.192,18778.677,24740.848,32109.225,86964.943,430.054,19501.627,66623.634,98102.583,224.071,2914.179,3822.284,9499.087,230.591,93764.452,193.286,250.163,5890.017,5405.878,12547.167,208.358,476.359,296.505,2933.958,160.069,834.059,787.911,321.158,297.405,984.76,80.088,823.464,132.612,6242.451,3253.581,2203.601,8143.053,120.738,92.993,183.511,2062.934,271.55,157.912,297.549,43.659,96.376,3349.234,6095.281,32.95
2016-08-01T00:00:00Z,135995.062,3339.522,2901.604,13295.487,8371.955,3147.903,14406.314,2919.543,18778.724,24790.286,32715.428,87356.85,430.056,19508.44,66858.947,98512.271,224.071,2922.584,3828.995,9523.157,231.483,93964.577,193.286,251.089,5904.109,5409.597,12562.874,208.626,476.65,296.515,2942.388,161.721,834.676,789.022,321.968,298.106,986.291,80.088,823.474,133.192,6257.42,3256.151,2203.601,8161.684,121.292,92.993,183.513,2072.996,272.964,160.069,297.83,43.855,96.425,3351.649,6109.001,33.019
2016-08-02T00:00:00Z,137835.898,3370.292,2924.504,13387.877,8404.444,3166.374,14467.914,2942.842,18778.739,24930.504,33054.131,87699.662,432.045,19773.471,67182.978,98937.833,224.071,2930.947,3851.245,9590.337,232.489,94193.452,194.305,251.975,5927.548,5413.147,12614.026,209.284,476.956,297.761,2948.008,161.722,835.382,790.09,322.742,298.791,987.803,80.106,829.06,133.74,6299.861,3258.884,2203.601,8213.662,121.855,93.002,185.041,2080.201,274.236,160.805,298.172,43.982,96.502,3352.724,6153.161,33.02
2016-08-03T00:00:00Z,139715.328,3390.232,2939.444,13448.905,8441.589,3187.324,14532.996,2953.362,18880.505,25044.864,33538.584,88070.818,434.086,19919.705,67540.634,99329.521,224.071,2939.275,3868.374,9638.61,233.552,94433.077,194.306,252.874,5943.247,5417.638,12647.964,209.285,477.229,299.015,2954.983,162.191,836.085,791.238,323.541,299.538,990.267,80.387,832.579,134.278,6327.231,3261.725,2203.601,8247.613,122.409,93.008,185.044,2082.751,275.302,160.805,298.345,44.198,96.58,3353.814,6179.88,33.021
2016-08-04T00:00:00Z,141588.109,3423.642,2964.473,13547.268,8472.045,3204.829,14588.814,2965.052,19073.052,25181.395,34020.209,88439.287,435.122,20098.034,67840.478,99632.646,224.071,2947.59,3893.034,9714.423,234.544,94680.265,194.307,253.809,5952.767,5419.567,12698.276,210.109,477.512,299.02,2960.158,162.822,836.773,792.588,324.325,300.272,990.423,80.387,832.594,134.838,6379.66,3264.067,2203.601,8304.354,122.97,93.008,185.046,2085.341,276.409,160.805,298.85,44.425,96.639,3354.584,6227.71,33.523
2016-08-05T00:00:00Z,143800.555,3451.702,2984.714,13630.565,8506.494,3215.598,14633.734,2973.433,19251.739,25281.098,34393.553,88789.162,436.173,20199.784,68082.697,99938.146,224.071,2955.884,3918.225,9783.563,235.602,94931.827,195.206,254.762,5970.738,5423.087,12746.655,210.588,477.798,300.252,2966.028,162.823,837.358,793.684,325.156,300.972,994.229,80.665,835.356,135.372,6418.42,3267.566,2203.601,8350.363,123.581,93.586,185.049,2087.961,277.578,160.805,299.285,44.609,96.764,3354.894,6265.441,33.728
2016-08-06T00:00:00Z,145148.187,3461.752,2991.924,13661.186,8540.79,3227.403,14677.683,2985.453,19444.771,25400.911,34609.709,89113.162,438.171,20330.284,68328.697,100256.958,224.071,2964.224,3924.663,9807.673,236.602,95169.077,195.207,255.693,5983.619,5427.978,12760.077,210.589,478.156,300.257,2972.998,164.264,837.966,793.746,325.93,301.76,994.328,80.665,835.36,135.898,6433.441,3270.036,2203.601,8368.684,124.094,93.586,185.052,2090.494,278.618,160.805,299.371,44.826,96.924,3355.999,6278.491,33.73
2016-08-07T00:00:00Z,145474.937,3494.512,3015.084,13759.807,8560.689,3231.563,14708.824,2985.802,19444.771,25450.77,34969.459,89461.35,438.173,20337.018,68564.322,100548.333,224.071,2972.595,3953.682,9883.567,237.48,95369.202,195.208,256.66,5996.267,5431.388,12813.808,210.59,478.454,301.231,2978.978,164.978,838.529,793.809,326.7,302.6,1001.23,80.672,837.63,136.43,6482.871,3272.346,2203.601,8424.393,124.543,93.589,185.054,2093.014,279.639,160.805,299.969,45.07,97.024,3356.924,6327.06,33.731
2016-08-08T00:00:00Z,145999.539,3531.122,3041.084,13868.256,8580.569,3235.709,14739.67,2986.183,19444.771,25500.348,35323.444,89806.162,438.176,20343.752,68799.915,100839.771,224.071,2980.935,3981.374,9965.696,238.335,95571.077,196.125,257.709,6010.844,5435.82,12870.226,210.857,478.769,302.528,2985.018,164.979,839.093,793.871,327.502,303.136,1001.263,80.955,841.962,136.947,6536.731,3274.557,2203.601,8486.322,125.073,94.201,185.057,2095.534,280.666,160.805,300.454,45.291,97.15,3357.164,6380.191,33.975
2016-08-09T00:00:00Z,146608.523,3566.693,3066.234,13973.995,8611.115,3260.868,14802.355,3007.112,19444.771,25590.723,35817.241,90176.912,439.234,20350.502,69042.228,101130.646,224.071,3003.051,4008.495,10045.938,239.318,95798.577,197.094,258.606,6021.867,5438.698,12925.854,211.515,478.927,303.815,2989.638,164.981,839.657,796.211,328.275,303.826,1005.17,80.955,841.976,137.487,6592.731,3277.085,2203.601,8546.514,125.634,94.201,185.06,2098.101,281.742,160.805,301.038,45.37,97.253,3357.464,6432.31,33.976
2016-08-10T00:00:00Z,147159.086,3572.622,3070.073,13994.334,8651.354,3276.183,14860.023,3022.782,19652.005,25707.457,36219.866,90534.506,441.398,20555.721,69283.884,101426.333,224.071,3011.377,4012.475,10062.153,240.33,96026.452,197.094,259.493,6033.957,5443.657,12935.687,211.516,479.015,303.848,2992.368,164.982,840.156,796.273,329.067,304.448,1012.256,80.955,841.979,137.999,6601.09,3280.451,2203.601,8558.514,126.137,94.201,185.063,2100.614,282.76,160.805,301.195,45.586,97.33,3359.124,6440.011,33.977
2016-08-11T00:00:00Z,147689.805,3586.802,3080.493,14037.366,8690.189,3292.094,14925.349,3048.672,19828.724,25850.082,36467.116,90864.318,443.599,20795.002,69526.353,101726.271,224.071,3019.631,4023.702,10096.552,241.282,96279.077,197.095,260.423,6043.506,5446.058,12983.84,212.338,479.182,303.88,2995.168,164.983,840.835,796.337,329.86,305.005,1012.257,80.955,841.98,138.519,6623.41,3283.276,2203.601,8583.854,126.568,94.201,185.065,2103.104,283.743,160.805,301.297,45.813,97.39,3360.694,6459.331,34.479
2016-08-12T00:00:00Z,148287.258,3621.642,3105.033,14136.975,8725.14,3304.594,14995.766,3063.052,19955.661,25924.754,36701.834,91187.537,445.715,20798.877,69765.259,102091.021,224.071,3027.904,4052.405,10172.962,242.366,96544.702,197.995,261.376,6061.477,5449.577,12993.672,212.817,479.678,303.912,2998.178,164.984,841.367,796.4,330.648,305.512,1012.258,81.384,847.529,139.011,6670.861,3286.596,2203.601,8641.393,127.034,94.82,185.068,2105.534,284.673,160.805,301.843,45.984,97.505,3361.024,6507.96,34.481
2016-08-13T00:00:00Z,148864.492,3642.572,3120.803,14204.405,8754.684,3311.084,15038.965,3070.083,20045.114,25977.926,37019.147,91531.725,446.724,20803.784,70004.478,102514.271,224.071,3036.17,4066.573,10219.177,243.379,96779.827,197.996,262.307,6074.359,5454.468,13004.653,212.818,479.766,303.945,3000.768,164.985,842.029,796.464,331.434,306.051,1012.259,81.746,847.532,139.494,6702.531,3290.127,2203.601,8678.723,127.505,96.111,185.071,2107.934,285.572,160.805,302.004,46.251,97.654,3361.384,6539.64,34.54
2016-08-14T00:00:00Z,149182.766,3677.772,3145.033,14308.584,8770.264,3315.374,15069.734,3070.913,20045.161,26027.551,37408.366,91883.037,446.727,20810.534,70239.665,102925.146,224.071,3044.42,4095.432,10296.47,244.307,96988.202,197.997,263.273,6087.006,5457.878,13015.635,212.819,480.301,303.96,3006.488,165.756,842.5,796.527,332.22,306.579,1012.26,82.189,851.962,139.998,6754.381,3293.436,2203.601,8738.873,128.01,96.119,185.073,2110.574,286.599,160.805,302.548,46.474,97.687,3361.514,6591.851,34.541
2016-08-15T00:00:00Z,149731.445,3711.732,3168.283,14411.077,8785.759,3319.634,15100.683,3071.493,20045.193,26077.02,37912.412,92257.85,446.729,20817.268,70475.478,103335.833,224.071,3052.67,4123.964,10372.528,245.228,97195.202,198.914,264.322,6101.584,5462.31,13026.616,213.086,480.652,305.257,3014.358,166.026,842.96,796.59,332.998,307.136,1012.261,82.206,857.167,140.518,6802.861,3295.672,2203.601,8797.172,128.566,96.952,185.076,2113.614,287.85,160.805,303.04,46.67,97.736,3361.714,6642.3,34.609
2016-08-16T00:00:00Z,150353.234,3741.173,3188.883,14502.596,8815.574,3333.554,15160.266,3075.648,20045.239,26203.957,38474.084,92644.068,449.73,21061.58,70720.415,103781.208,224.071,3060.929,4151.342,10439.575,246.474,97416.202,199.882,265.22,6112.606,5465.188,13037.598,213.744,480.922,306.544,3020.208,166.027,843.511,796.654,333.778,307.665,1012.262,82.483,857.178,141.076,6848.25,3298.936,2203.601,8848.242,129.099,98.614,185.079,2117.834,289.329,161.469,303.454,46.796,97.814,3361.884,6686.441,34.611
2016-08-17T00:00:00Z,151304.141,3773.552,3211.164,14601.577,8846.795,3344.594,15221.234,3085.623,20210.521,26357.52,39082.741,93041.1,450.796,21344.94,70961.04,104223.708,244.562,3081.051,4180.053,10514.298,247.581,97682.515,199.883,266.109,6123.385,5467.367,13085.188,213.745,481.191,306.566,3025.038,166.029,843.974,796.717,334.56,308.239,1012.263,82.488,858.38,141.61,6897.471,3302.747,2203.601,8903.854,129.715,99.177,185.082,2123.484,290.709,162.397,303.961,47.013,97.874,3362.074,6734.29,34.639
2016-08-18T00:00:00Z,152525.742,3798.182,3228.783,14676.745,8881.314,3365.044,15273.855,3098.822,20415.661,26463.395,39565.928,93409.943,452.863,21444.924,71205.915,104664.021,250.481,3089.154,4202.964,10574.04,248.729,97932.515,199.884,266.995,6133.638,5470.308,13121.359,213.746,481.59,307.546,3035.018,167.862,844.619,796.781,335.346,308.831,1015.735,82.761,858.393,142.157,6935.381,3304.945,2203.601,8945.893,130.211,99.177,185.084,2126.791,291.692,162.397,304.23,47.239,97.986,3362.264,6768.89,34.941
2016-08-19T00:00:00Z,153751.008,3812.653,3239.204,14722.065,8916.834,3390.919,15330.154,3112.012,20601.755,26607.661,39978.178,93767.037,454.866,21576.705,71450.634,105098.396,250.481,3117.17,4215.034,10610.095,249.917,98183.952,200.829,267.885,6145.558,5474.097,13147.848,213.748,481.902,308.74,3045.148,169.449,845.276,797.944,336.134,309.577,1019.28,82.761,858.398,142.68,6959.1,3307.106,2203.601,8971.953,130.647,99.177,186.272,2131.573,292.974,162.397,304.351,47.423,98.07,3362.694,6788.591,35.277
2016-08-20T00:00:00Z,155006.812,3837.852,3257.164,14797.975,8945.844,3395.204,15371.664,3130.223,20792.599,26721.02,40513.162,94144.006,456.855,21793.862,71692.884,105509.521,250.481,3125.603,4237.694,10670.532,251.053,98411.64,200.83,268.772,6162.837,5476.917,13190.23,214.202,482.213,308.745,3051.008,170.161,845.942,799.071,336.917,310.388,1023.763,82.761,858.409,143.193,6997.201,3309.016,2203.601,9012.412,131.091,99.177,186.275,2134.994,294.274,162.397,304.619,47.423,98.147,3365.044,6823.3,35.278
2016-08-21T00:00:00Z,155661.078,3844.612,3261.734,14821.385,8965.424,3399.483,15402.445,3130.632,20792.646,26769.957,41032.741,94518.818,456.857,21800.627,71928.509,105920.146,250.481,3133.99,4242.374,10690.864,252.061,98608.827,201.84,269.735,6178.609,5480.667,13202.59,214.518,482.407,309.992,3055.698,170.162,846.59,800.203,337.739,311.105,1024.891,82.761,858.415,143.709,7008.07,3310.936,2203.601,9025.502,131.506,99.177,186.277,2139.944,295.557,162.903,304.675,47.423,98.208,3365.224,6832.021,35.279
